De ref,school name,town,postcode,management type,constituency,Urban/ Rural     ,total enrolment,Latitude,Longitude,nearest_distance,nearest_school,nearest_management_type,nearest_same_management_distance,nearest_same_management_school,nearest_distance_other_management,nearest_school_other_management,nearest_management_type_other_management,Sustainability,geom
5032699,"St Mary's Primary School, Dunamore",Cookstown,BT80 9NT,Catholic Maintained,Mid Ulster,RURAL,180.0,54.672154,-6.936996,4.723086052246304,"St Joseph's Primary School, Killeenan",Catholic Maintained,4.723086052246304,"St Joseph's Primary School, Killeenan",7.541602400101948,"Orritor Primary School, Cookstown",Controlled,Sustainable,POINT (-6.936996 54.672154)
5032703,"St Peter's Primary School, Moortown",Cookstown,BT80 0HT,Catholic Maintained,Mid Ulster,RURAL,162.0,54.628994,-6.515733,3.196604543604971,"St Patrick's Primary School, Mullinahoe",Catholic Maintained,3.196604543604971,"St Patrick's Primary School, Mullinahoe",6.978289698954965,Coagh Primary School,Controlled,Sustainable,POINT (-6.515733 54.628994)
5032713,"Derrychrin Primary School, Cookstown",Cookstown,BT80 0BX,Catholic Maintained,Mid Ulster,RURAL,164.0,54.655621,-6.563277,1.8628945823487102,"Ballylifford Primary School, Coagh",Catholic Maintained,1.8628945823487102,"Ballylifford Primary School, Coagh",3.751166205593672,Coagh Primary School,Controlled,Sustainable,POINT (-6.563277 54.655621)
5032714,"Holy Family Primary School, Aughamullan",Dungannon,BT71 5DR,Catholic Maintained,Mid Ulster,RURAL,66.0,54.540383,-6.625118,1.9048187360919244,"St John's Primary School, Kingsisland",Catholic Maintained,1.9048187360919244,"St John's Primary School, Kingsisland",3.877416121138109,"Gaelscoil Ui Neill , Dungannon",Other Maintained,Not Sustainable,POINT (-6.625118 54.540383)
5032715,"St John's Primary School, Moy",Moy,BT71 7SQ,Catholic Maintained,Fermanagh And South Tyrone,RURAL,205.0,54.44543,-6.696438,0.41739452999574,Moy Regional Primary School,Controlled,2.396615799844325,"St Peter's Primary School, Collegelands",0.41739452999574,Moy Regional Primary School,Controlled,Sustainable,POINT (-6.696438 54.44543)
5032717,"St Patrick's Primary School, Mullinahoe",Dungannon,BT71 5AU,Catholic Maintained,Mid Ulster,RURAL,229.0,54.614163,-6.558268,3.196604543604971,"St Peter's Primary School, Moortown",Catholic Maintained,3.196604543604971,"St Peter's Primary School, Moortown",5.375838065556039,Coagh Primary School,Controlled,Sustainable,POINT (-6.558268 54.614163)
5032729,"St John's Primary School, Kingsisland",Coalisland,BT71 4QN,Catholic Maintained,Mid Ulster,RURAL,221.0,54.52326,-6.625987,1.9048187360919244,"Holy Family Primary School, Aughamullan",Catholic Maintained,1.9048187360919244,"Holy Family Primary School, Aughamullan",4.074377561267266,"Gaelscoil Ui Neill , Dungannon",Other Maintained,Sustainable,POINT (-6.625987 54.52326)
5032734,"St Mary's Primary School, Cabragh",Dungannon,BT70 3AN,Catholic Maintained,Fermanagh And South Tyrone,RURAL,216.0,54.491316,-6.923115,5.767764011239652,"Walker Memorial Primary School, Dungannon",Controlled,5.807582768554346,"St Joseph's Primary School, Galbally",5.767764011239652,"Walker Memorial Primary School, Dungannon",Controlled,Sustainable,POINT (-6.923115 54.491316)
5032735,"St Mary's Primary School, Ballygawley",Ballygawley,BT70 2JH,Catholic Maintained,Fermanagh And South Tyrone,RURAL,138.0,54.470546,-7.030304,0.8815129683591613,Richmond Primary School,Controlled,2.6070210102609077,"St Malachy's Primary School, Glencull",0.8815129683591613,Richmond Primary School,Controlled,Sustainable,POINT (-7.030304 54.470546)
5032736,"St Mary's Primary School, Fivemiletown",Fivemiletown,BT75 0SA,Catholic Maintained,Fermanagh And South Tyrone,RURAL,49.0,54.373774,-7.325891,1.265142575149471,Fivemiletown Primary School,Controlled,8.073190950097093,"St Mary's Primary School, Brookeborough",1.265142575149471,Fivemiletown Primary School,Controlled,Not Sustainable,POINT (-7.325891 54.373774)
5033003,"St Paul's Primary School, Cabra",Cabra,BT34 5RH,Catholic Maintained,South Down,RURAL,95.0,54.225088,-6.091653,3.7235384074195266,"St Patrick's Primary School, Ballymaghery",Catholic Maintained,3.7235384074195266,"St Patrick's Primary School, Ballymaghery",4.4586958393971745,"Iveagh Primary School, Newry, Rathfriland",Controlled,Not Sustainable,POINT (-6.091653 54.225088)
5033004,"St Mary's Primary School, Rathfriland",Rathfriland,BT34 5DQ,Catholic Maintained,South Down,RURAL,95.0,54.236355,-6.158009,0.3443436572220696,"Iveagh Primary School, Newry, Rathfriland",Controlled,2.9307395225117303,"St Patrick's Primary School, Drumgreenagh",0.3443436572220696,"Iveagh Primary School, Newry, Rathfriland",Controlled,Not Sustainable,POINT (-6.158009 54.236355)
5033006,"St Michael's Primary School, Finnis",Dromara,BT25 2EE,Catholic Maintained,Lagan Valley,RURAL,73.0,54.361572,-6.024079,2.1988421411225163,Dromara Primary School,Controlled,7.1552804169243736,"St Mary's Primary School, Dechomet",2.1988421411225163,Dromara Primary School,Controlled,Not Sustainable,POINT (-6.024079 54.361572)
5033011,"St Mary's Primary School, Dechomet",Castlewellan,BT31 9QE,Catholic Maintained,South Down,RURAL,85.0,54.304704,-6.075725,2.669164539972986,"Drumadonnell Primary School, Banbridge",Controlled,5.883809974382583,"St Matthew's Primary School, Magheramayo",2.669164539972986,"Drumadonnell Primary School, Banbridge",Controlled,Not Sustainable,POINT (-6.075725 54.304704)
5033025,"St Patrick's Primary School, Ballymaghery",Hilltown,BT34 5UY,Catholic Maintained,South Down,RURAL,313.0,54.201049,-6.131519,3.7235384074195266,"St Paul's Primary School, Cabra",Catholic Maintained,3.7235384074195266,"St Paul's Primary School, Cabra",4.526899280547771,"Iveagh Primary School, Newry, Rathfriland",Controlled,Sustainable,POINT (-6.131519 54.201049)
5033324,"St Patrick's Primary School, Derrynaseer",Aghagallon,BT67 0AR,Catholic Maintained,Upper Bann,RURAL,91.0,54.50992,-6.292033,3.573000371932373,"St Teresa's Primary School, Lurgan",Catholic Maintained,3.573000371932373,"St Teresa's Primary School, Lurgan",4.248168888931527,Moira Primary School,Controlled,Not Sustainable,POINT (-6.292033 54.50992)
5036000,"St Colman's Primary School, Dromore",Dromore,BT25 1BD,Catholic Maintained,Lagan Valley,URBAN,107.0,54.416662,-6.147188,0.3633735511220813,Dromore Central Primary School,Controlled,10.05282305516933,"St Michael's Primary School, Finnis",0.3633735511220813,Dromore Central Primary School,Controlled,Not Sustainable,POINT (-6.147188 54.416662)
5036006,"St Mary's Primary School, Derrymore",Craigavon,BT67 0BW,Catholic Maintained,Upper Bann,RURAL,136.0,54.533881,-6.32927,3.5880190833159316,"St Patrick's Primary School, Derrynaseer",Catholic Maintained,3.5880190833159316,"St Patrick's Primary School, Derrynaseer",5.020979123107973,Ballinderry Primary School,Controlled,Sustainable,POINT (-6.32927 54.533881)
5036009,"St Mary's Primary School, Derrytrasna",Lurgan,BT66 6NR,Catholic Maintained,Upper Bann,RURAL,99.0,54.502464,-6.462774,5.81278693511225,"Birches Primary School, Portadown",Controlled,6.134968282948541,"St Patrick's Primary School, Aghacommon",5.81278693511225,"Birches Primary School, Portadown",Controlled,Not Sustainable,POINT (-6.462774 54.502464)
5036031,"St Patrick's Primary School, Loup",Coagh,BT45 7TS,Catholic Maintained,Mid Ulster,RURAL,158.0,54.696485,-6.597492,4.199162871159138,"Woods Primary School, Magherafelt",Controlled,4.304191849124724,"St Patrick's Primary School, Moneymore",4.199162871159138,"Woods Primary School, Magherafelt",Controlled,Sustainable,POINT (-6.597492 54.696485)
5036033,"St Joseph's Primary School, Galbally",Dungannon,BT70 2NX,Catholic Maintained,Mid Ulster,RURAL,216.0,54.541528,-6.898353,5.335460169471376,"Walker Memorial Primary School, Dungannon",Controlled,5.373208736259017,"St Patrick's Primary School, Donaghmore",5.335460169471376,"Walker Memorial Primary School, Dungannon",Controlled,Sustainable,POINT (-6.898353 54.541528)
5036043,"St Mary's Primary School, Banbridge",Banbridge,BT32 3DJ,Catholic Maintained,Upper Bann,URBAN,516.0,54.351114,-6.276096,0.5296340687657538,"Bridge Integrated Primary School, Banbridge",GMI,4.294937359942491,"St Francis' Primary School, Aghaderg",0.5296340687657538,"Bridge Integrated Primary School, Banbridge",GMI,Sustainable,POINT (-6.276096 54.351114)
5036047,"St Patrick's Primary School, Annaghmore",Coalisland,BT71 4QZ,Catholic Maintained,Mid Ulster,RURAL,196.0,54.527787,-6.661099,1.8142983229028287,"Gaelscoil Ui Neill , Dungannon",Other Maintained,2.321054553554063,"St John's Primary School, Kingsisland",1.8142983229028287,"Gaelscoil Ui Neill , Dungannon",Other Maintained,Sustainable,POINT (-6.661099 54.527787)
5036057,"St Malachy's Primary School, Drummullan",Moneymore,BT45 7XR,Catholic Maintained,Mid Ulster,RURAL,51.0,54.652693,-6.663796,2.9118994256528903,Coagh Primary School,Controlled,4.152392842709869,"St Patrick's Primary School, Moneymore",2.9118994256528903,Coagh Primary School,Controlled,Not Sustainable,POINT (-6.663796 54.652693)
5036061,"St Colman's Primary School and All Saints NU, Annaclone",Annaclone,BT32 5LS,Catholic Maintained,South Down,RURAL,211.0,54.300222,-6.190122,5.1230996133303295,"Bronte Primary School, Banbridge",Controlled,7.401529363065458,"St Mary's Primary School, Rathfriland",5.1230996133303295,"Bronte Primary School, Banbridge",Controlled,Sustainable,POINT (-6.190122 54.300222)
5036064,"St Malachy's Primary School, Camlough",Camlough,BT35 7HF,Catholic Maintained,Newry And Armagh,RURAL,320.0,54.181298,-6.419359,1.981098479144404,"St Joseph's Primary School, Bessbrook",Catholic Maintained,1.981098479144404,"St Joseph's Primary School, Bessbrook",2.0926448844555665,"Bessbrook Primary School, Newry",Controlled,Sustainable,POINT (-6.419359 54.181298)
5036087,"St Mary's Primary School, Mullaghbawn",Mullaghbawn,BT35 9TP,Catholic Maintained,Newry And Armagh,RURAL,307.0,54.108591,-6.476347,3.2820506840929875,"St Oliver Plunkett Primary School, Forkhill",Catholic Maintained,3.2820506840929875,"St Oliver Plunkett Primary School, Forkhill",10.917772700329234,"Bessbrook Primary School, Newry",Controlled,Sustainable,POINT (-6.476347 54.108591)
5036099,"St Patrick's Primary School, Cullyhanna",Cullyhanna,BT35 0PZ,Catholic Maintained,Newry And Armagh,RURAL,227.0,54.124708,-6.578272,3.4797809301920033,"St Oliver's Primary School, Carrickrovaddy",Catholic Maintained,3.4797809301920033,"St Oliver's Primary School, Carrickrovaddy",6.897010498178775,"Cortamlet Primary School, Altnamackin",Controlled,Sustainable,POINT (-6.578272 54.124708)
5036101,"St Brendan's Primary School, Craigavon",Craigavon,BT65 5HS,Catholic Maintained,Upper Bann,URBAN,397.0,54.437648,-6.364741,1.2202577256957936,"Drumgor Primary School, Craigavon",Controlled,1.4773958004480698,"St Anthony's Primary School, Craigavon",1.2202577256957936,"Drumgor Primary School, Craigavon",Controlled,Sustainable,POINT (-6.364741 54.437648)
5036108,"St Joseph's Primary School, Killeenan",Cookstown,BT80 9JB,Catholic Maintained,Mid Ulster,RURAL,88.0,54.646472,-6.878507,3.8799583462704366,"Orritor Primary School, Cookstown",Controlled,4.723086052246304,"St Mary's Primary School, Dunamore",3.8799583462704366,"Orritor Primary School, Cookstown",Controlled,Not Sustainable,POINT (-6.878507 54.646472)
5036110,"St Joseph's Primary School, Bessbrook",Bessbrook,BT35 7AW,Catholic Maintained,Newry And Armagh,RURAL,373.0,54.196834,-6.404454,0.439448274562283,"Bessbrook Primary School, Newry",Controlled,1.1932140273741416,"St Peter's Primary School, Cloughreagh",0.439448274562283,"Bessbrook Primary School, Newry",Controlled,Sustainable,POINT (-6.404454 54.196834)
5036118,"St Mary's Primary School, Pomeroy",Pomeroy,BT70 2RD,Catholic Maintained,Mid Ulster,RURAL,189.0,54.594967,-6.933902,1.4096271549412729,"Queen Elizabeth II Primary School, Pomeroy",Controlled,6.189566577115857,"Sacred Heart Primary School, Dungannon",1.4096271549412729,"Queen Elizabeth II Primary School, Pomeroy",Controlled,Sustainable,POINT (-6.933902 54.594967)
5036120,"St Patrick's Primary School, Moneymore",Moneymore,BT45 7NG,Catholic Maintained,Mid Ulster,RURAL,97.0,54.690036,-6.663531,0.6571044835628659,Moneymore Primary School,Controlled,4.152392842709869,"St Malachy's Primary School, Drummullan",0.6571044835628659,Moneymore Primary School,Controlled,Not Sustainable,POINT (-6.663531 54.690036)
5036121,"St Jarlath's Primary School, Blackwatertown",Moy,BT71 7HH,Catholic Maintained,Newry And Armagh,RURAL,168.0,54.414748,-6.697967,3.1237212621507333,"St Peter's Primary School, Collegelands",Catholic Maintained,3.1237212621507333,"St Peter's Primary School, Collegelands",3.803266472366213,Moy Regional Primary School,Controlled,Sustainable,POINT (-6.697967 54.414748)
5036122,"Jonesborough Primary School, Newry",Jonesborough,BT35 8HR,Catholic Maintained,Newry And Armagh,RURAL,89.0,54.089508,-6.370841,3.128710528337166,"Dromintee Primary School, Newry",Catholic Maintained,3.128710528337166,"Dromintee Primary School, Newry",7.896466536844018,"Dromore Road Primary School, Warrenpoint",Controlled,Not Sustainable,POINT (-6.370841 54.089508)
5036130,"St Laurence O'Toole Primary School, Belleek",Beleek,BT35 7PH,Catholic Maintained,Newry And Armagh,RURAL,74.0,54.184426,-6.48733,2.3490975363820663,"St Brigid's Primary School, Drumilly",Catholic Maintained,2.3490975363820663,"St Brigid's Primary School, Drumilly",5.9308930159519235,"Bessbrook Primary School, Newry",Controlled,Not Sustainable,POINT (-6.48733 54.184426)
5036136,"Sacred Heart Primary School, Dungannon",Dungannon,BT70 3JE,Catholic Maintained,Mid Ulster,RURAL,121.0,54.601068,-6.838394,4.835376036004117,"Queen Elizabeth II Primary School, Pomeroy",Controlled,5.670771589316675,"St Joseph's Primary School, Killeenan",4.835376036004117,"Queen Elizabeth II Primary School, Pomeroy",Controlled,Sustainable,POINT (-6.838394 54.601068)
5036173,"St John the Baptist Primary School, Portadown",Portadown,BT62 1EB,Catholic Maintained,Upper Bann,URBAN,472.0,54.43443,-6.461039,0.5808361500072178,Ballyoran Primary School,Controlled,2.1228790892386336,"Presentation Primary School, Portadown",0.5808361500072178,Ballyoran Primary School,Controlled,Sustainable,POINT (-6.461039 54.43443)
5036180,"St Oliver Plunkett Primary School, Ballyhegan",Loughgall,BT61 8PX,Catholic Maintained,Newry And Armagh,RURAL,133.0,54.40641,-6.566308,2.9060881367782097,"The Cope Primary School, Loughgall",Controlled,5.8279845476805985,"St John's Primary School, Eglish",2.9060881367782097,"The Cope Primary School, Loughgall",Controlled,Sustainable,POINT (-6.566308 54.40641)
5036363,"St Mary's Primary School, Aughnacloy",Aughnacloy,BT69 6AJ,Catholic Maintained,Fermanagh And South Tyrone,RURAL,112.0,54.411067,-6.973058,0.8505907334654805,Aughnacloy Primary School,Controlled,7.5792681323300775,"St Mary's Primary School, Ballygawley",0.8505907334654805,Aughnacloy Primary School,Controlled,Sustainable,POINT (-6.973058 54.411067)
5036400,"St Colman's Primary School, Bann",Gilford,BT63 6DU,Catholic Maintained,Upper Bann,RURAL,133.0,54.38468,-6.309062,1.6342520611513789,Milltown Primary School,Controlled,3.3995807929088575,"St John's Primary School, Gilford",1.6342520611513789,Milltown Primary School,Controlled,Sustainable,POINT (-6.309062 54.38468)
5036409,"St Ronan's Primary School, Newry",Newry,BT34 1PR,Catholic Maintained,South Down,URBAN,419.0,54.187118,-6.327418,0.7885521338472197,"Windsor Hill Primary School, Newry",Controlled,1.2663213162701161,"St Joseph's Convent Primary School, Newry",0.7885521338472197,"Windsor Hill Primary School, Newry",Controlled,Sustainable,POINT (-6.327418 54.187118)
5036433,"St Malachy's Primary School, Carnagat",Newry,BT35 8PJ,Catholic Maintained,Newry And Armagh,URBAN,263.0,54.175243,-6.355649,1.0997404478699022,"St Joseph's Convent Primary School, Newry",Catholic Maintained,1.0997404478699022,"St Joseph's Convent Primary School, Newry",1.5116356270248703,"Bunscoil an Iuir, Newry",Other Maintained,Sustainable,POINT (-6.355649 54.175243)
5036457,"St Francis' Primary School, Aghaderg",Loughbrickland,BT32 3LN,Catholic Maintained,Upper Bann,RURAL,146.0,54.317647,-6.30917,3.6464307410575185,"Scarva Primary School, Scarva",Controlled,4.294937359942491,"St Mary's Primary School, Banbridge",3.6464307410575185,"Scarva Primary School, Scarva",Controlled,Sustainable,POINT (-6.30917 54.317647)
5036463,"St Joseph's Primary School, Caledon",Caledon,BT68 4UF,Catholic Maintained,Fermanagh And South Tyrone,RURAL,29.0,54.351151,-6.838982,1.2830411988408452,"Churchill Primary School, Caledon",Controlled,7.157850333534335,"St John's Primary School, Middletown",1.2830411988408452,"Churchill Primary School, Caledon",Controlled,Not Sustainable,POINT (-6.838982 54.351151)
5036504,"St Patrick's Primary School, Dungannon",Dungannon,BT71 6DE,Catholic Maintained,Fermanagh And South Tyrone,URBAN,888.0,54.504123,-6.759607,0.4332853332978059,Dungannon Primary School,Controlled,3.127228199989809,"Edendork Primary School, Dungannon",0.4332853332978059,Dungannon Primary School,Controlled,Sustainable,POINT (-6.759607 54.504123)
5036545,"St Colman's Primary School, Kilkeel",Kilkeel,BT34 4DE,Catholic Maintained,South Down,URBAN,229.0,54.05884,-6.012273,0.7306750684318254,Kilkeel Primary School,Controlled,2.4517811815591553,"St Columban's Primary School, Kilkeel",0.7306750684318254,Kilkeel Primary School,Controlled,Sustainable,POINT (-6.012273 54.05884)
5036567,"Holy Trinity Primary School, Cookstown",Cookstown,BT80 8AG,Catholic Maintained,Mid Ulster,URBAN,694.0,54.644326,-6.747549,0.41720712606726007,Cookstown Primary School,Controlled,4.977120672552073,"Lissan Primary School, Cookstown",0.41720712606726007,Cookstown Primary School,Controlled,Sustainable,POINT (-6.747549 54.644326)
5036572,"St Colman's Primary School, Saval",Newry,BT34 2LA,Catholic Maintained,South Down,RURAL,216.0,54.197561,-6.28792,2.819797152573464,"St Ronan's Primary School, Newry",Catholic Maintained,2.819797152573464,"St Ronan's Primary School, Newry",3.439626209949587,"Windsor Hill Primary School, Newry",Controlled,Sustainable,POINT (-6.28792 54.197561)
